"Compound","C_Label","fraction","tissue","time","omitFromFit"
"aspartate",1,0.054412968,"flankNSCLC",150,FALSE
"aspartate",2,0.037070288,"flankNSCLC",150,FALSE
"aspartate",3,0.00824038,"flankNSCLC",150,FALSE
"glutamate",1,0.0575161,"flankNSCLC",150,FALSE
"glutamate",2,0.040590095,"flankNSCLC",150,FALSE
"glutamate",3,0.007193887,"flankNSCLC",150,FALSE
"succinate",1,0.055938752,"flankNSCLC",150,FALSE
"succinate",2,0.033124811,"flankNSCLC",150,FALSE
"succinate",3,0.004749381,"flankNSCLC",150,FALSE
"malate",1,0.062075131,"flankNSCLC",150,FALSE
"malate",2,0.031042122,"flankNSCLC",150,FALSE
"malate",3,0.009341725,"flankNSCLC",150,FALSE
"aspartate",1,0.050880522,"flankNSCLC",150,FALSE
"aspartate",2,0.026990211,"flankNSCLC",150,FALSE
"aspartate",3,0.006221914,"flankNSCLC",150,FALSE
"glutamate",1,0.002711114,"flankPDAC",3,FALSE
"glutamate",2,0.001602758,"flankPDAC",3,FALSE
"glutamate",3,5.28292e-05,"flankPDAC",3,FALSE
"succinate",1,0.002712265,"flankPDAC",3,FALSE
"succinate",2,0.001079509,"flankPDAC",3,FALSE
"succinate",3,0.000119317,"flankPDAC",3,FALSE
"malate",1,0,"flankPDAC",3,FALSE
"malate",2,0.00198364,"flankPDAC",3,FALSE
"malate",3,0.001240127,"flankPDAC",3,FALSE
"aspartate",1,0,"flankPDAC",3,FALSE
"aspartate",2,0.000571204,"flankPDAC",3,FALSE
"aspartate",3,0.000289427,"flankPDAC",3,FALSE
"glutamate",1,0.001745385,"flankPDAC",3,FALSE
"glutamate",2,0.001707937,"flankPDAC",3,FALSE
"glutamate",3,0.000219316,"flankPDAC",3,FALSE
"succinate",1,0.000224816,"flankPDAC",3,FALSE
"succinate",2,0.002219756,"flankPDAC",3,FALSE
"succinate",3,0.000584532,"flankPDAC",3,FALSE
"malate",1,0.000309599,"flankPDAC",3,FALSE
"malate",2,0.001662292,"flankPDAC",3,FALSE
"malate",3,0.002375079,"flankPDAC",3,FALSE
"aspartate",1,0,"flankPDAC",3,FALSE
"aspartate",2,0,"flankPDAC",3,FALSE
"aspartate",3,0.001419115,"flankPDAC",3,FALSE
"glutamate",1,0.009376615,"flankPDAC",20,FALSE
"glutamate",2,0.022746431,"flankPDAC",20,FALSE
"glutamate",3,0.002701292,"flankPDAC",20,FALSE
"succinate",1,0.015273575,"flankPDAC",20,FALSE
"succinate",2,0.023165136,"flankPDAC",20,FALSE
"succinate",3,0.001442962,"flankPDAC",20,FALSE
"malate",1,0.014539748,"flankPDAC",20,FALSE
"malate",2,0.018745579,"flankPDAC",20,FALSE
"malate",3,0.006608975,"flankPDAC",20,FALSE
"aspartate",1,0.001695832,"flankPDAC",20,FALSE
"aspartate",2,0.008516514,"flankPDAC",20,FALSE
"aspartate",3,0.003863891,"flankPDAC",20,FALSE
"glutamate",1,0.050998261,"flankPDAC",90,FALSE
"glutamate",2,0.054090137,"flankPDAC",90,FALSE
"glutamate",3,0.007486521,"flankPDAC",90,FALSE
"succinate",1,0.058663931,"flankPDAC",90,FALSE
"succinate",2,0.045253501,"flankPDAC",90,FALSE
"succinate",3,0.004358639,"flankPDAC",90,FALSE
"malate",1,0.055002339,"flankPDAC",90,FALSE
"malate",2,0.037990239,"flankPDAC",90,FALSE
"malate",3,0.007511215,"flankPDAC",90,FALSE
"aspartate",1,0.031640636,"flankPDAC",90,FALSE
"aspartate",2,0.024760189,"flankPDAC",90,FALSE
"aspartate",3,0.005067322,"flankPDAC",90,FALSE
"glutamate",1,0.005141724,"flankPDAC",20,FALSE
"glutamate",2,0.013597911,"flankPDAC",20,FALSE
"glutamate",3,0.001312317,"flankPDAC",20,FALSE
"succinate",1,0.004933814,"flankPDAC",20,FALSE
"succinate",2,0.012795537,"flankPDAC",20,FALSE
"succinate",3,0.000866582,"flankPDAC",20,FALSE
"malate",1,0.010477044,"flankPDAC",20,FALSE
"malate",2,0.012276454,"flankPDAC",20,FALSE
"malate",3,0.005252086,"flankPDAC",20,FALSE
"aspartate",1,0.003905816,"flankPDAC",20,FALSE
"aspartate",2,0.004673686,"flankPDAC",20,FALSE
"aspartate",3,0.004221016,"flankPDAC",20,FALSE
"aspartate",1,0.017882844,"flankPDAC",45,FALSE
"aspartate",2,0.013602503,"flankPDAC",45,FALSE
"aspartate",3,0.00500801,"flankPDAC",45,FALSE
"glutamate",1,0.021029937,"flankPDAC",45,FALSE
"glutamate",2,0.029331653,"flankPDAC",45,FALSE
"glutamate",3,0.003461976,"flankPDAC",45,FALSE
"malate",1,0.025571382,"flankPDAC",45,FALSE
"malate",2,0.025344015,"flankPDAC",45,FALSE
"malate",3,0.010245402,"flankPDAC",45,FALSE
"succinate",1,0.021538128,"flankPDAC",45,FALSE
"succinate",2,0.021286924,"flankPDAC",45,FALSE
"succinate",3,0.001891718,"flankPDAC",45,FALSE
"aspartate",1,0.038646329,"flankPDAC",90,FALSE
"aspartate",2,0.023524857,"flankPDAC",90,FALSE
"aspartate",3,0.007689502,"flankPDAC",90,FALSE
"glutamate",1,0.049697273,"flankPDAC",90,FALSE
"glutamate",2,0.057832053,"flankPDAC",90,FALSE
"glutamate",3,0.007808137,"flankPDAC",90,FALSE
"malate",1,0.057060372,"flankPDAC",90,FALSE
"malate",2,0.043218696,"flankPDAC",90,FALSE
"malate",3,0.011344357,"flankPDAC",90,FALSE
"succinate",1,0.04578784,"flankPDAC",90,FALSE
"succinate",2,0.037053084,"flankPDAC",90,FALSE
"succinate",3,0.00453815,"flankPDAC",90,FALSE
"aspartate",1,0.031412486,"flankPDAC",90,FALSE
"aspartate",2,0.023970262,"flankPDAC",90,FALSE
"aspartate",3,0.006153045,"flankPDAC",90,FALSE
"glutamate",1,0.054435659,"flankPDAC",90,FALSE
"glutamate",2,0.056832464,"flankPDAC",90,FALSE
"glutamate",3,0.00817395,"flankPDAC",90,FALSE
"malate",1,0.058246546,"flankPDAC",90,FALSE
"malate",2,0.041728556,"flankPDAC",90,FALSE
"malate",3,0.009113639,"flankPDAC",90,FALSE
"succinate",1,0.056641222,"flankPDAC",90,FALSE
"succinate",2,0.048954946,"flankPDAC",90,FALSE
"succinate",3,0.003600437,"flankPDAC",90,FALSE
"aspartate",1,0.028098101,"flankPDAC",45,FALSE
"aspartate",2,0.010910438,"flankPDAC",45,FALSE
"aspartate",3,0.010343336,"flankPDAC",45,FALSE
"glutamate",1,0.027771699,"flankPDAC",45,FALSE
"glutamate",2,0.048252459,"flankPDAC",45,FALSE
"glutamate",3,0.004503815,"flankPDAC",45,FALSE
"malate",1,0.036678115,"flankPDAC",45,FALSE
"malate",2,0.037794329,"flankPDAC",45,FALSE
"malate",3,0.010736304,"flankPDAC",45,FALSE
"succinate",1,0.029220603,"flankPDAC",45,FALSE
"succinate",2,0.037655545,"flankPDAC",45,FALSE
"succinate",3,0.002841175,"flankPDAC",45,FALSE
"glutamate",1,0.039207047,"flankPDAC",120,FALSE
"glutamate",2,0.035499455,"flankPDAC",120,FALSE
"glutamate",3,0.005306383,"flankPDAC",120,FALSE
"aspartate",1,0.041425312,"flankPDAC",120,FALSE
"aspartate",2,0.02414256,"flankPDAC",120,FALSE
"aspartate",3,0.00526355,"flankPDAC",120,FALSE
"malate",1,0.043607185,"flankPDAC",120,FALSE
"malate",2,0.026565114,"flankPDAC",120,FALSE
"malate",3,0.007361591,"flankPDAC",120,FALSE
"succinate",1,0.039916942,"flankPDAC",120,FALSE
"succinate",2,0.026402934,"flankPDAC",120,FALSE
"succinate",3,0.003519741,"flankPDAC",120,FALSE
"glutamate",1,0.06356934,"flankPDAC",120,FALSE
"glutamate",2,0.05535625,"flankPDAC",120,FALSE
"glutamate",3,0.007645034,"flankPDAC",120,FALSE
"aspartate",1,0.048933273,"flankPDAC",120,FALSE
"aspartate",2,0.032169306,"flankPDAC",120,FALSE
"aspartate",3,0.005520935,"flankPDAC",120,FALSE
"malate",1,0.067128409,"flankPDAC",120,FALSE
"malate",2,0.041022434,"flankPDAC",120,FALSE
"malate",3,0.010932772,"flankPDAC",120,FALSE
"succinate",1,0.068259829,"flankPDAC",120,FALSE
"succinate",2,0.049020416,"flankPDAC",120,FALSE
"succinate",3,0.005159683,"flankPDAC",120,FALSE
"glutamate",1,0.003541956,"flankPDAC",10,FALSE
"glutamate",2,0.006465812,"flankPDAC",10,FALSE
"glutamate",3,0.000511944,"flankPDAC",10,FALSE
"aspartate",1,0,"flankPDAC",10,FALSE
"aspartate",2,0.001893622,"flankPDAC",10,FALSE
"aspartate",3,0.001433271,"flankPDAC",10,FALSE
"malate",1,0.006703593,"flankPDAC",10,FALSE
"malate",2,0.006922552,"flankPDAC",10,FALSE
"malate",3,0.003231294,"flankPDAC",10,FALSE
"succinate",1,0.001451957,"flankPDAC",10,FALSE
"succinate",2,0.008537188,"flankPDAC",10,FALSE
"succinate",3,0.000606619,"flankPDAC",10,FALSE
"glutamate",1,0.003645475,"flankPDAC",10,FALSE
"glutamate",2,0.00916045,"flankPDAC",10,FALSE
"glutamate",3,0.00063154,"flankPDAC",10,FALSE
"aspartate",1,0.001880289,"flankPDAC",10,FALSE
"aspartate",2,0.00302518,"flankPDAC",10,FALSE
"aspartate",3,0.001631631,"flankPDAC",10,FALSE
"malate",1,0.003600555,"flankPDAC",10,FALSE
"malate",2,0.007100247,"flankPDAC",10,FALSE
"malate",3,0.004173883,"flankPDAC",10,FALSE
"succinate",1,0.003905847,"flankPDAC",10,FALSE
"succinate",2,0.009464658,"flankPDAC",10,FALSE
"succinate",3,0.000799774,"flankPDAC",10,FALSE
"glutamate",1,0.004754453,"xenograftCRC",20,FALSE
"glutamate",2,0.005476085,"xenograftCRC",20,FALSE
"glutamate",3,0.0005047,"xenograftCRC",20,FALSE
"succinate",1,0.00072427,"xenograftCRC",20,FALSE
"succinate",2,0.004204588,"xenograftCRC",20,FALSE
"succinate",3,9.14008e-05,"xenograftCRC",20,FALSE
"malate",1,0.00490957,"xenograftCRC",20,FALSE
"malate",2,0.005660145,"xenograftCRC",20,FALSE
"malate",3,0.002550298,"xenograftCRC",20,FALSE
"aspartate",1,0.002298013,"xenograftCRC",20,FALSE
"aspartate",2,0,"xenograftCRC",20,FALSE
"aspartate",3,0.002090433,"xenograftCRC",20,FALSE
"glutamate",1,0.009914241,"xenograftCRC",90,FALSE
"glutamate",2,0.015829154,"xenograftCRC",90,FALSE
"glutamate",3,0.00128754,"xenograftCRC",90,FALSE
"succinate",1,0.007735082,"xenograftCRC",90,FALSE
"succinate",2,0.009209245,"xenograftCRC",90,FALSE
"succinate",3,0.000746829,"xenograftCRC",90,FALSE
"malate",1,0.015121101,"xenograftCRC",90,FALSE
"malate",2,0.015389218,"xenograftCRC",90,FALSE
"malate",3,0.003869678,"xenograftCRC",90,FALSE
"aspartate",1,0.012192575,"xenograftCRC",90,FALSE
"aspartate",2,0.001137499,"xenograftCRC",90,FALSE
"aspartate",3,0.003755578,"xenograftCRC",90,FALSE
"glutamate",1,0.002469134,"xenograftCRC",3,FALSE
"glutamate",2,0.000417047,"xenograftCRC",3,FALSE
"glutamate",3,6.34173e-05,"xenograftCRC",3,FALSE
"succinate",1,0.000739252,"xenograftCRC",3,FALSE
"succinate",2,0.000301128,"xenograftCRC",3,FALSE
"succinate",3,0,"xenograftCRC",3,FALSE
"malate",1,0.00034006,"xenograftCRC",3,FALSE
"malate",2,0.000921505,"xenograftCRC",3,FALSE
"malate",3,0.000892462,"xenograftCRC",3,FALSE
"aspartate",1,0,"xenograftCRC",3,FALSE
"aspartate",2,0,"xenograftCRC",3,FALSE
"aspartate",3,0,"xenograftCRC",3,FALSE
"glutamate",1,0.001535409,"xenograftCRC",3,FALSE
"glutamate",2,1.79365e-05,"xenograftCRC",3,FALSE
"glutamate",3,2.24618e-05,"xenograftCRC",3,FALSE
"succinate",1,0,"xenograftCRC",3,FALSE
"succinate",2,0.000748819,"xenograftCRC",3,FALSE
"succinate",3,5.37358e-05,"xenograftCRC",3,FALSE
"malate",1,0.00028897,"xenograftCRC",3,FALSE
"malate",2,0.000200297,"xenograftCRC",3,FALSE
"malate",3,0.000858165,"xenograftCRC",3,FALSE
"aspartate",1,0,"xenograftCRC",3,FALSE
"aspartate",2,0,"xenograftCRC",3,FALSE
"aspartate",3,0.000632644,"xenograftCRC",3,FALSE
"glutamate",1,0.01129457,"xenograftCRC",90,FALSE
"glutamate",2,0.012349923,"xenograftCRC",90,FALSE
"glutamate",3,0.001546169,"xenograftCRC",90,FALSE
"succinate",1,0.015090228,"xenograftCRC",90,FALSE
"succinate",2,0.013831947,"xenograftCRC",90,FALSE
"succinate",3,0.001171915,"xenograftCRC",90,FALSE
"malate",1,0.017262229,"xenograftCRC",90,FALSE
"malate",2,0.012935574,"xenograftCRC",90,FALSE
"malate",3,0.001384327,"xenograftCRC",90,FALSE
"aspartate",1,0.001284575,"xenograftCRC",90,FALSE
"aspartate",2,0.002101054,"xenograftCRC",90,FALSE
"aspartate",3,0.00070333,"xenograftCRC",90,FALSE
"glutamate",1,0.022110737,"xenograftCRC",90,FALSE
"glutamate",2,0.021561302,"xenograftCRC",90,FALSE
"glutamate",3,0.002109486,"xenograftCRC",90,FALSE
"succinate",1,0.013222153,"xenograftCRC",90,FALSE
"succinate",2,0.011142162,"xenograftCRC",90,FALSE
"succinate",3,0.001114654,"xenograftCRC",90,FALSE
"malate",1,0.024328103,"xenograftCRC",90,FALSE
"malate",2,0.017631764,"xenograftCRC",90,FALSE
"malate",3,0.003904063,"xenograftCRC",90,FALSE
"aspartate",1,0.018732981,"xenograftCRC",90,FALSE
"aspartate",2,0.010483504,"xenograftCRC",90,FALSE
"aspartate",3,0.003928754,"xenograftCRC",90,FALSE
"glutamate",1,0.004191074,"xenograftCRC",20,FALSE
"glutamate",2,0.003854603,"xenograftCRC",20,FALSE
"glutamate",3,0.000298183,"xenograftCRC",20,FALSE
"succinate",1,0.000379726,"xenograftCRC",20,FALSE
"succinate",2,0.002660066,"xenograftCRC",20,FALSE
"succinate",3,0.000176317,"xenograftCRC",20,FALSE
"malate",1,0.001849308,"xenograftCRC",20,FALSE
"malate",2,0.004252538,"xenograftCRC",20,FALSE
"malate",3,0.001515124,"xenograftCRC",20,FALSE
"aspartate",1,0.00292076,"xenograftCRC",20,FALSE
"aspartate",2,0,"xenograftCRC",20,FALSE
"aspartate",3,0.001120486,"xenograftCRC",20,FALSE
